-146, -181, 363
-46, -168, 414
-15, -119, 424
-19, -72, 389
-11, -55, 361
18, -80, 230
0, -42, 73
0, -42, 73
76, -1, 114
221, 16, 344
221, 16, 344
306, -45, 580
104, -57, 601
-13, -119, 709
-20, -135, 999
174, -264, 1293
252, -403, 1443
244, -513, 1547
216, -583, 1621
216, -583, 1621
287, -655, 1647
302, -647, 1627
305, -625, 1652
259, -608, 1618
178, -596, 1469
163, -614, 1326
284, -659, 1342
214, -621, 1319
116, -654, 1171
51, -693, 1156
49, -677, 1178
112, -682, 1049
81, -658, 1032
-7, -550, 774
-7, -550, 774
-33, -381, 486
150, -255, 569
435, -152, 835
489, 84, 1041
386, 346, 1138
405, 358, 1131
415, 311, 1029
415, 311, 1029
455, 280, 1026
441, 381, 1119
388, 395, 1022
259, 429, 878
228, 445, 843
298, 415, 893
251, 454, 972
251, 454, 972
87, 510, 993
13, 509, 978
20, 517, 1178
63, 454, 1288
63, 454, 1288
66, 320, 1389
8, 135, 1237
39, -174, 1020
106, -499, 813
179, -845, 597
184, -1164, 356
184, -1164, 356
116, -1395, 58
35, -1446, -11
58, -1450, 161
32, -1395, 246
14, -1339, 210
-34, -1200, 238
-26, -992, 456
23, -842, 634
51, -775, 638
51, -775, 638
10, -730, 489
47, -727, 343
83, -637, 323
145, -459, 464
245, -254, 730
272, -60, 888
272, -60, 888
214, 209, 1025
261, 454, 1475
284, 551, 1656
417, 526, 1820
458, 491, 1916
520, 331, 1727
515, 174, 1538
515, 174, 1538
518, 10, 1280
505, -97, 1276
383, -180, 1040
232, -192, 841
-,-,-
216, -186, 994
240, -148, 1089
229, -114, 1096
174, 9, 1289
190, 89, 1590
245, 59, 1901
278, 64, 1898
278, 64, 1898
201, 30, 1778
147, 9, 1707
189, -7, 1588
252, -80, 1364
232, -168, 1116
279, -267, 940
279, -267, 940
352, -327, 840
280, -280, 780
218, -307, 619
52, -268, 420
-111, -199, 314
-63, -232, 260
-20, -181, 305
-9, -125, 232
-9, -125, 232
-35, -69, 126
-25, 6, 151
78, -54, 52
32, -33, -164
32, -33, -164
89, 52, -78
207, 161, 327
155, 230, 595
103, 169, 744
103, 169, 744
62, 10, 745
112, -186, 846
185, -362, 1109
252, -600, 1375
253, -749, 1491
404, -927, 1572
480, -997, 1755
433, -928, 1874
345, -824, 1899
258, -750, 1746
258, -750, 1746
210, -674, 1632
235, -645, 1562
231, -648, 1435
118, -669, 1223
95, -744, 1058
208, -866, 955
236, -852, 852
206, -714, 762
189, -626, 728
269, -534, 716
248, -316, 733
248, -316, 733
251, -117, 737
268, 37, 817
300, 100, 783
253, 233, 788
208, 427, 987
293, 544, 1155
293, 544, 1155
268, 620, 1190
208, 677, 1120
214, 718, 1127
278, 674, 1190
317, 575, 1175
200, 498, 1060
104, 399, 928
104, 399, 928
154, 311, 1021
151, 237, 1185
9, 143, 1167
17, -70, 1085
53, -251, 952
147, -514, 759
147, -514, 759
231, -740, 760
298, -944, 696
246, -1125, 373
172, -1178, 271
177, -1199, 365
168, -1186, 437
171, -1187, 444
129, -1163, 355
99, -1069, 347
165, -975, 459
182, -890, 513
182, -890, 513
198, -867, 464
158, -846, 351
84, -753, 221
110, -574, 406
137, -320, 697
81, -49, 897
76, 169, 1114
76, 169, 1114
124, 335, 1368
290, 359, 1492
553, 322, 1688
705, 324, 1903
710, 250, 1767
702, 99, 1443
702, 99, 1209
-,-,-
58, -123, 1111
92, -119, 994
188, -153, 861
387, -190, 1422
439, -196, 1510
280, -43, 1686
339, 66, 1971
339, 66, 1971
678, -3, 1998
751, -12, 1998
609, -33, 1858
540, -118, 1560
421, -146, 1196
188, -141, 704
6, -91, 460
6, -91, 460
25, -134, 183
154, -229, -65
244, -303, -46
172, -258, -139
95, -228, -187
89, -157, -110
89, -157, -110
63, -87, 19
-13, -19, 98
-134, 84, 115
-58, 97, 146
-58, 97, 146
175, 61, 308
207, 36, 571
283, -131, 521
86, -159, 556
86, -159, 556
-21, -154, 640
149, -308, 950
267, -610, 1273
257, -810, 1381
459, -1076, 1362
681, -1136, 1679
810, -1070, 1905
707, -942, 1937
583, -913, 1741
387, -842, 1522
344, -850, 1340
355, -868, 1213
395, -927, 1162
366, -968, 1076
305, -951, 1107
388, -999, 1181
421, -967, 1087
421, -967, 1087
261, -813, 808
30, -617, 424
186, -470, 542
