-1892, -219, 1998
-1155, -305, 1998
-678, -409, 1994
-330, -431, 1736
71, -461, 1370
251, -492, 983
464, -447, 557
464, -447, 557
683, -479, 152
884, -556, 5
999, -602, -172
920, -621, -211
714, -566, -219
713, -467, -224
672, -400, -164
640, -324, -74
608, -268, 283
467, -137, 950
467, -137, 950
-77, 5, 1695
-892, 66, 1998
-1278, 185, 1998
-1515, 216, 1998
-1914, 349, 1998
-1998, 410, 1998
-1961, 550, 1994
-1781, 617, 1697
-1401, 729, 1120
-1236, 693, 746
-1054, 636, 489
-515, 687, 36
-218, 607, -407
-122, 443, -495
89, 325, -670
397, 234, -800
397, 234, -800
643, 179, -822
1020, 5, -630
1198, 6, -9
634, 26, 760
75, 37, 1253
75, 37, 1253
169, 2, 1593
298, -36, 1897
-25, 5, 1998
-1752, -40, 1998
-1998, -40, 1998
-1691, -54, 1998
-1484, -137, 1998
-1084, -135, 1982
-762, -151, 1794
-546, -175, 1659
-324, -146, 1205
-159, -184, 896
196, -267, 706
563, -403, 488
563, -403, 488
757, -487, 287
826, -568, 147
853, -584, 26
765, -536, -31
559, -464, -79
405, -357, -36
421, -298, -33
421, -298, -33
450, -187, 74
341, -72, 143
169, 78, 494
-299, 164, 1155
-601, 128, 1471
-535, 40, 1293
-604, 29, 1895
-1132, 43, 1998
-1132, 43, 1998
-1628, 131, 1998
-1931, 107, 1998
-1835, 106, 1998
-1558, 298, 1983
-1424, 529, 1540
-1182, 714, 792
-1163, 640, 544
-513, 682, 280
-275, 546, -17
-485, 425, -91
-117, 411, -311
253, 264, -519
531, 139, -604
740, 25, -532
926, -39, -200
926, -39, -200
936, -97, 221
747, -136, 715
306, -189, 1267
24, -255, 1590
-245, -299, 1924
-440, -421, 1998
-927, -514, 1998
-1053, -514, 1998
-858, -509, 1998
-692, -467, 1998
-513, -428, 1998
-411, -398, 1984
-248, -318, 1662
-235, -237, 1207
-129, -193, 852
55, -247, 634
299, -320, 479
471, -393, 250
543, -440, 70
543, -440, 70
622, -455, -59
694, -415, -300
646, -354, -493
597, -263, -440
627, -154, -271
511, -65, 148
166, 22, 760
-329, 85, 1414
-329, 85, 1414
-449, 98, 1646
-593, -30, 1965
-1311, -37, 1998
-1960, 98, 1998
-1998, 194, 1998
-1998, 317, 1998
-1998, 524, 1649
-1975, 637, 1099
-1564, 710, 769
-1185, 693, 386
-781, 690, -145
-734, 584, -344
-194, 607, -495
114, 413, -586
392, 248, -643
794, 152, -848
994, 81, -958
994, 81, -958
1077, 132, -535
1180, 196, -120
996, 133, 573
582, 8, 1449
-603, -346, 1998
-809, -595, 1998
-827, -835, 1998
-1153, -782, 1998
-1152, -525, 1998
-568, -359, 1922
-121, -244, 1379
432, -219, 618
709, -337, 226
769, -423, 103
647, -438, 290
647, -438, 290
471, -434, 370
194, -399, 682
-17, -353, 661
-158, -271, 685
-338, -283, 835
-444, -271, 1019
-560, -263, 1100
-571, -233, 986
-477, -243, 871
-435, -253, 871
-370, -264, 957
-299, -276, 1056
-227, -277, 984
-189, -266, 929
-263, -258, 969
-291, -245, 1037
-210, -252, 1055
-197, -243, 999
-197, -243, 999
-216, -237, 949
-289, -242, 959
-244, -234, 965
-242, -246, 952
-199, -233, 898
-173, -223, 901
-148, -232, 865
-165, -233, 915
-188, -221, 989
-143, -205, 989
-155, -197, 1002
-133, -199, 1008
-156, -197, 1013
-184, -190, 1014
-175, -184, 998
-175, -189, 984
-189, -186, 994
-176, -180, 970
-167, -187, 961
-184, -190, 988
-183, -183, 943
-167, -186, 992
-149, -192, 970
-149, -192, 970
-170, -194, 974
-143, -199, 973
-140, -195, 936
-162, -197, 970
-163, -202, 982
-187, -192, 992
-164, -197, 972
-163, -197, 950
-168, -189, 953
-172, -191, 968
-165, -195, 983
-153, -196, 990
-141, -194, 984
-143, -196, 984
-182, -194, 968
-186, -193, 970
-141, -202, 990
-127, -204, 977
-127, -204, 977
-152, -199, 982
-191, -200, 971
-169, -199, 991
-149, -205, 973
-150, -203, 972
-152, -200, 961
-169, -199, 966
-166, -199, 961
-152, -205, 964
-141, -205, 988
-170, -201, 968
-160, -197, 975
-170, -199, 971
-156, -197, 988
-172, -193, 987
-175, -194, 979
-165, -194, 986
-184, -196, 975
-184, -196, 975
-167, -191, 962
-139, -199, 955
-153, -201, 958
-175, -199, 962
-142, -201, 974
-146, -207, 979
-144, -210, 972
-168, -210, 974
-192, -209, 957
-147, -204, 950
-147, -210, 964
-162, -209, 981
-167, -206, 985
-178, -205, 972
-160, -202, 982
-167, -198, 976
-165, -195, 989
-164, -195, 978
-164, -195, 978
-181, -192, 969
-192, -189, 982
-178, -189, 974
-194, -188, 979
-161, -183, 968
-170, -178, 981
-202, -170, 978
-222, -162, 980
-218, -171, 991
-180, -165, 955
-184, -160, 983
-306, -144, 991
-345, -101, 962
-257, -68, 878
-235, -134, 770
-302, -494, 691
294, -1039, 727
294, -1039, 727
1771, -1562, 421
1997, -1927, 37
1997, -1566, 911
1556, -476, 1360
192, 767, 1690
-1582, 1867, 1998
-1998, 1997, 1998
-1998, 1997, 1997
-1998, 1997, 1735
-1278, 1408, 952
429, 377, 333
429, 377, 333
1431, -540, 499
1986, -1377, 1422
1997, -1984, 1634
1997, -1998, 953
1997, -1746, 264
1168, -668, 236
54, 188, 550
-750, 809, 880
-1659, 1199, 1122
-1998, 1494, 1542
-1998, 1607, 1839
-1998, 1499, 1602
-1997, 1312, 1460
-1440, 1001, 1252
-378, 507, 1144
550, -121, 784
1397, -964, 583
1996, -1857, 923
1997, -1998, 691
1997, -1998, 730
1997, -1440, 1143
1627, -13, 1103
-396, 1563, 1640
-1973, 1997, 1707
-1998, 1997, 1735
-1998, 1997, 1844
-1998, 1997, 1486
-1998, 1871, 839
-790, 533, 392
1765, -1463, 1408
1997, -1998, 1721
1997, -1998, 264
1997, -1774, 121
1429, 20, 315
-1276, 1693, 1307
-1998, 1997, 1727
-1998, 1997, 1790
-1998, 1997, 1573
-1998, 1922, 1349
-1227, 779, 955
1283, -966, 484
1997, -1981, 833
1997, -1998, 926
1997, -1863, 1215
1593, -302, 845
-1270, 1528, 1399
-1998, 1997, 1747
-1998, 1997, 1827
-1998, 1871, 1152
-1020, 831, 468
1494, -720, -6
1494, -720, -6
1997, -1986, 1078
1997, -1998, 1042
1997, -1749, 492
1092, 247, 680
-1839, 1730, 1383
-1998, 1997, 1984
-1998, 1997, 1990
-1998, 1997, 1436
1762, -528, 894
1762, -528, 894
1997, -1956, 1427
1997, -1998, 283
1993, -1211, 547
-1994, 1815, 1702
-1998, 1997, 1965
-1998, 1997, 1809
-1896, 1633, 1637
448, 451, 899
1997, -885, 499
1997, -1527, 267
1997, -1459, 594
1509, -1097, 1420
-110, -649, 1975
-1174, -332, 1998
-1011, -232, 1998
-868, -162, 1759
-554, -25, 1130
-418, 254, 558
-252, 546, -539
-252, 546, -1671
-87, 794, -1997
-87, 794, -1997
282, 590, -1997
865, 424, -1831
1009, 299, -541
929, 69, 1568
325, -224, 1998
-406, -612, 1998
-747, -814, 1998
-683, -677, 1998
-579, -341, 1998
-146, 175, 1929
201, 632, 567
709, 746, -1211
1096, 598, -1997
1231, 367, -1997
1173, 288, -1997
712, 399, -1488
330, 229, 726
-390, -58, 1998
-809, -624, 1998
-893, -1064, 1998
-637, -1153, 1998
-461, -710, 1998
-328, -269, 1998
-102, 251, 1563
355, 746, -12
355, 746, -12
990, 874, -1708
1278, 681, -1997
1193, 409, -1997
1214, 540, -1984
777, 640, -984
424, 408, 1261
-80, -83, 1998
-639, -559, 1998
-794, -869, 1998
-1050, -861, 1998
-1067, -539, 1998
-809, -323, 1998
-338, -20, 1664
155, 194, 644
644, 251, -535
733, 162, -1311
888, 37, -1415
755, -71, -1390
755, -71, -1390
539, -130, -788
193, -178, 0
-58, -237, 996
-325, -334, 1503
-378, -429, 1566
-329, -443, 1796
