-,-,-
-8, 199, 674
77, 251, 1012
36, 185, 1148
59, 198, 1139
89, 238, 1078
98, 254, 1024
98, 254, 1024
113, 266, 1057
103, 249, 1016
113, 249, 976
105, 246, 983
135, 239, 960
173, 257, 1003
173, 257, 1003
206, 254, 1004
228, 270, 918
254, 320, 883
282, 371, 949
343, 422, 1030
419, 462, 1025
479, 510, 1016
479, 510, 1016
499, 540, 916
492, 474, 894
486, 386, 965
518, 318, 938
549, 304, 821
549, 304, 821
573, 194, 798
547, -50, 1065
492, -226, 1216
425, -283, 980
339, -281, 794
240, -297, 817
162, -316, 898
99, -304, 897
99, -304, 897
63, -224, 819
32, -171, 859
20, -133, 900
-7, -132, 943
-45, -153, 925
-45, -153, 925
-95, -187, 899
-111, -204, 945
-93, -182, 1039
-50, -121, 1123
-18, -69, 1136
0, -42, 1104
0, -9, 1084
0, -9, 1084
-23, 0, 1088
-48, -4, 1123
-39, 37, 1128
-31, 66, 1090
-31, 66, 1090
-9, 112, 1159
-19, 156, 1143
-35, 155, 1133
-38, 165, 1100
-41, 176, 1042
-26, 176, 1112
15, 162, 1154
15, 162, 1154
86, 170, 1145
146, 187, 1100
193, 202, 1036
258, 197, 976
343, 193, 894
403, 164, 851
403, 164, 851
438, 144, 840
483, 156, 887
-,-,-
-20, 63, 871
-20, 63, 871
-19, 13, 1003
-56, -33, 1093
-60, 6, 1038
-90, 23, 973
-90, 23, 973
-119, 41, 963
-107, 37, 1014
-67, 25, 1113
-24, 46, 1137
9, 104, 1128
9, 104, 1128
35, 138, 1069
76, 171, 1078
110, 193, 1073
143, 229, 1024
170, 267, 975
170, 267, 975
179, 220, 967
187, 141, 998
202, 115, 963
234, 125, 939
282, 158, 939
282, 158, 939
312, 147, 910
336, 102, 937
346, -12, 1000
371, -14, 1032
390, 45, 977
390, 45, 977
390, 36, 919
365, -42, 948
340, -135, 992
312, -169, 1018
290, -157, 994
268, -124, 959
237, -157, 978
237, -157, 978
199, -191, 1005
165, -210, 1001
140, -194, 984
119, -199, 978
97, -226, 1001
76, -263, 1006
43, -285, 1010
12, -274, 1022
-17, -284, 1014
-17, -284, 1014
-58, -290, 998
-97, -274, 947
-139, -279, 908
-157, -283, 932
-161, -291, 944
-169, -265, 923
-167, -232, 960
-151, -197, 978
-143, -182, 1005
-149, -182, 1050
-164, -159, 1015
-158, -120, 1008
-120, -89, 1099
-72, -12, 1096
-35, 42, 1104
-9, 61, 1129
-9, 61, 1129
9, 55, 1148
35, 71, 1134
66, 90, 1104
66, 90, 1104
88, 90, 1074
101, 79, 1051
143, 87, 1009
202, 93, 1014
202, 93, 1014
246, 74, 994
281, 89, 984
310, 126, 947
313, 119, 927
-,-,-
7, -60, 975
7, -60, 975
-10, -72, 1039
-34, -93, 1102
-63, -88, 1057
-96, -88, 1023
-104, -91, 1042
-100, -63, 1018
-79, -25, 999
-79, -25, 999
-45, 0, 1053
-19, -2, 1051
-2, 9, 1044
25, 45, 1050
25, 45, 1050
52, 86, 1004
82, 137, 967
118, 153, 983
162, 151, 1012
162, 151, 1012
208, 145, 974
222, 112, 986
233, 101, 986
240, 87, 1006
254, 93, 968
254, 93, 968
273, 108, 912
284, 63, 917
288, -8, 956
281, -85, 1018
285, -91, 1065
285, -91, 1065
293, -55, 958
287, -34, 895
273, -94, 918
248, -185, 988
230, -202, 1062
219, -171, 1014
212, -124, 954
212, -124, 954
194, -99, 985
172, -145, 1039
130, -209, 1070
97, -234, 1030
65, -230, 977
23, -260, 982
-1, -268, 1020
-20, -243, 998
-20, -243, 998
-43, -235, 961
-82, -242, 905
-111, -234, 916
-124, -225, 924
-136, -218, 888
-141, -223, 906
-135, -203, 931
-123, -178, 970
-111, -199, 1040
-102, -217, 1091
-81, -200, 1089
-55, -158, 1091
-44, -120, 1088
-39, -86, 1085
-24, -73, 1059
-24, -73, 1059
4, -60, 1063
41, -39, 1043
96, 0, 1060
157, 34, 1057
-,-,-
-86, -160, 978
-133, -194, 918
-138, -222, 884
-65, -202, 966
6, -154, 1042
35, -101, 1070
13, -43, 999
13, -43, 999
-7, -46, 977
20, -78, 983
46, -72, 989
31, -51, 1039
31, -51, 1039
11, -42, 1032
11, -20, 989
33, -51, 983
67, -79, 1015
67, -79, 1015
107, -55, 1072
131, 10, 1036
138, 50, 1013
150, 43, 1088
177, 1, 1087
177, 1, 1087
214, 21, 1017
229, 24, 992
244, -10, 1060
255, -70, 1113
269, -123, 1112
281, -111, 1020
285, -60, 941
285, -60, 941
273, -45, 979
255, -85, 1003
235, -137, 951
226, -146, 880
220, -114, 904
198, -105, 902
167, -147, 904
167, -147, 904
145, -245, 926
133, -324, 964
97, -377, 1031
67, -358, 1018
58, -337, 1004
38, -347, 1019
26, -321, 1009
18, -267, 993
18, -267, 993
3, -228, 999
-12, -200, 991
-25, -208, 997
-37, -243, 990
-61, -266, 973
-101, -279, 984
-142, -281, 941
-142, -281, 941
-158, -273, 917
-149, -270, 922
-147, -282, 936
-151, -293, 1000
-141, -247, 1022
-108, -158, 1009
-89, -106, 998
-79, -75, 1030
-74, -55, 1060
-66, -54, 1098
-55, -39, 1104
-50, 12, 1045
-47, 35, 1014
-47, 35, 1014
-51, 15, 1016
-52, 2, 994
-46, -19, 1015
-8, -19, 1013
-8, -19, 1002
42, 5, 1002
88, 40, 999
130, 54, 997
159, 58, 1010
159, 58, 1010
178, 38, 1045
-,-,-
26, -77, 992
6, -79, 1007
6, -79, 1007
-21, -80, 1000
-32, -85, 1005
-39, -74, 1009
-49, -46, 947
-55, -22, 917
-43, -34, 1029
-29, -61, 1093
-29, -61, 1093
-4, -47, 1085
