975, 484, 1477
860, 280, 1322
676, 44, 1067
449, -235, 805
146, -764, 584
146, -764, 584
-154, -1304, 562
-467, -1702, 397
-764, -1984, 332
-986, -1998, 345
-1041, -1998, 420
-952, -1870, 265
-729, -1452, 258
-468, -1203, 441
-291, -1129, 692
-132, -936, 841
30, -685, 882
174, -454, 786
306, -278, 769
471, -103, 856
720, 200, 1083
973, 559, 1484
1029, 760, 1634
862, 686, 1571
675, 462, 1423
675, 462, 1423
-,-,-
26, -80, 1195
237, -45, 1085
346, 144, 1206
554, 387, 1295
721, 577, 1455
874, 734, 1595
874, 734, 1595
961, 687, 1586
980, 473, 1567
898, 166, 1347
716, -159, 1065
495, -452, 802
219, -856, 599
-91, -1185, 361
-419, -1515, 203
-638, -1731, 256
-798, -1944, 211
-843, -1935, 334
-782, -1694, 351
-668, -1365, 376
-522, -1083, 422
-374, -907, 494
-228, -859, 631
-96, -832, 724
-96, -832, 724
22, -790, 780
143, -733, 881
294, -553, 961
463, -265, 1028
581, -80, 1113
695, 96, 1262
804, 327, 1442
844, 533, 1586
-,-,-
17, -192, 997
103, -132, 1059
242, 10, 1188
397, 212, 1319
534, 398, 1419
673, 584, 1560
774, 614, 1660
774, 614, 1660
749, 473, 1508
683, 278, 1328
579, -16, 1219
410, -328, 1099
202, -489, 812
13, -674, 483
-186, -962, 383
-377, -1294, 371
-518, -1547, 492
-616, -1655, 470
-644, -1671, 508
-632, -1568, 593
-587, -1293, 574
-498, -1051, 570
-399, -902, 603
-307, -875, 650
-182, -853, 740
-61, -815, 806
-61, -815, 806
44, -760, 840
189, -599, 814
376, -329, 879
539, -57, 1028
632, 178, 1180
723, 379, 1264
748, 595, 1401
748, 595, 1401
-,-,-
145, -72, 1064
145, -72, 1064
310, 83, 1243
474, 294, 1316
617, 511, 1476
761, 646, 1632
874, 694, 1705
882, 600, 1641
824, 378, 1449
824, 378, 1449
660, 33, 1246
391, -329, 839
104, -842, 398
-242, -1602, 218
-596, -1998, 45
-849, -1998, 55
-901, -1998, 133
-741, -1998, 283
-485, -1906, 392
-209, -1438, 419
55, -1049, 569
301, -661, 704
508, -241, 845
724, 185, 1022
724, 185, 1022
937, 683, 1287
1056, 1084, 1581
949, 1137, 1629
791, 988, 1568
-,-,-
5, -152, 983
167, 27, 1157
378, 368, 1293
573, 725, 1405
717, 842, 1508
834, 752, 1681
834, 752, 1681
868, 543, 1632
808, 305, 1441
721, 118, 1262
602, -193, 1040
402, -591, 815
166, -947, 566
-64, -1241, 461
-303, -1539, 356
-517, -1723, 304
-631, -1771, 252
-654, -1765, 378
-621, -1576, 424
-515, -1274, 408
-375, -1088, 515
-230, -1011, 668
-107, -997, 814
28, -940, 954
136, -749, 1008
136, -749, 1008
262, -416, 980
436, 7, 1003
605, 366, 1181
715, 623, 1312
738, 751, 1480
751, 768, 1654
-,-,-
897, 806, 1521
1004, 1029, 1470
1020, 933, 1648
931, 649, 1652
764, 357, 1319
568, -84, 1092
282, -638, 925
21, -1144, 740
21, -1144, 740
-261, -1636, 705
-510, -1966, 657
-782, -1998, 470
-908, -1998, 357
-916, -1997, 359
-804, -1744, 236
-605, -1341, 220
-399, -1101, 390
-199, -848, 509
4, -569, 654
170, -269, 763
341, 2, 934
514, 274, 1172
575, 393, 1308
575, 393, 1308
561, 454, 1278
607, 521, 1225
-,-,-
81, -37, 1087
81, -37, 1087
348, 222, 1256
625, 606, 1449
816, 831, 1692
855, 809, 1752
795, 688, 1601
664, 438, 1432
548, 107, 1215
548, 107, 1215
389, -434, 957
129, -993, 726
-167, -1411, 622
-450, -1681, 414
-716, -1877, 209
-883, -1955, 136
-892, -1900, 234
-813, -1715, 357
-635, -1346, 359
-445, -1084, 394
-284, -1001, 502
-123, -980, 667
56, -976, 883
249, -845, 920
-,-,-
140, 27, 1060
273, 142, 1068
417, 368, 1241
589, 516, 1464
706, 506, 1588
722, 399, 1535
636, 220, 1394
510, 0, 1284
510, 0, 1284
370, -231, 1217
151, -488, 1013
-201, -813, 620
-459, -1187, 454
-736, -1582, 193
-904, -1892, 98
-948, -1973, 100
-868, -1776, 145
-690, -1440, 271
-517, -1200, 407
-340, -1075, 583
-137, -838, 637
31, -779, 765
257, -612, 945
473, -329, 1089
606, -82, 1263
-,-,-
460, 489, 1356
550, 499, 1330
581, 464, 1362
553, 350, 1238
462, 127, 1146
377, -22, 1120
263, -125, 989
263, -125, 989
120, -155, 800
8, -175, 642
-85, -234, 555
-143, -352, 554
-209, -571, 633
-260, -767, 845
-292, -830, 783
-334, -920, 722
-354, -1071, 810
-334, -1157, 1017
-318, -1070, 1126
-295, -880, 1061
-280, -706, 986
-260, -636, 989
-252, -657, 970
-239, -717, 896
-216, -796, 877
-216, -796, 877
-,-,-
36, -34, 1038
167, 160, 1179
390, 434, 1341
652, 835, 1442
652, 835, 1442
801, 1004, 1484
864, 929, 1542
871, 695, 1524
818, 470, 1346
710, 236, 1086
518, -58, 801
275, -510, 611
26, -996, 478
26, -996, 478
-169, -1407, 493
-303, -1626, 678
-429, -1689, 654
-491, -1595, 601
-488, -1562, 712
-485, -1513, 814
-487, -1400, 806
-474, -1329, 690
-404, -1347, 662
-280, -1316, 640
-138, -1162, 543
99, -882, 600
-,-,-
107, -154, 942
112, -99, 995
254, 61, 1133
254, 61, 1133
403, 317, 1218
506, 465, 1326
575, 542, 1406
602, 547, 1426
587, 421, 1416
530, 238, 1394
419, 108, 1222
252, 33, 901
252, 33, 901
47, -130, 610
-103, -433, 429
-238, -869, 501
-350, -1182, 557
-424, -1373, 585
-451, -1442, 647
-476, -1460, 696
-468, -1437, 825
-471, -1279, 816
-455, -1030, 709
-386, -837, 734
-339, -790, 754
-317, -795, 773
-286, -802, 751
-230, -828, 781
-156, -814, 737
-156, -814, 737
-34, -708, 616
263, -354, 774
-,-,-
92, -106, 1071
191, -104, 1082
296, 80, 1131
471, 313, 1253
608, 454, 1429
709, 514, 1523
709, 514, 1523
713, 399, 1481
618, 246, 1382
512, 103, 1195
357, -114, 962
174, -404, 785
-71, -685, 605
-363, -1018, 385
-598, -1288, 379
-742, -1542, 387
-809, -1575, 468
-781, -1426, 453
-728, -1274, 481
-617, -1043, 540
-497, -818, 603
-398, -755, 727
-309, -746, 829
-250, -708, 837
-250, -708, 837
-171, -623, 809
-90, -599, 809
53, -492, 804
-,-,-
247, 116, 1061
459, 299, 1172
686, 512, 1411
859, 608, 1530
851, 445, 1452
799, 296, 1377
634, 110, 1181
634, 110, 1181
458, -72, 1028
253, -361, 854
50, -608, 679
-134, -828, 573
-289, -1074, 603
-351, -1232, 663
-422, -1318, 774
-425, -1200, 631
-466, -1139, 612
-465, -1008, 680
-433, -885, 714
-420, -819, 688
-383, -776, 701
-353, -813, 725
-316, -833, 704
-245, -859, 717
-145, -861, 741
-145, -861, 741
-12, -737, 747
217, -448, 810
